"TDT4305","08:15","2017-02-04","EL2"
"TDT4305","08:15","2017-02-11","EL2"
"TDT4305","08:15","2017-02-18","EL2"
"TDT4305","08:15","2017-02-25","EL2"
"TDT4305","08:15","2017-03-04","EL2"
"TDT4305","08:15","2017-03-11","EL2"
"TDT4305","08:15","2017-03-18","EL2"
"TDT4305","08:15","2017-03-25","EL2"
"TDT4305","08:15","2017-04-01","EL2"
"TDT4305","08:15","2017-04-08","EL2"
"TDT4305","08:15","2017-04-29","EL2"
"TDT4305","13:15","2017-01-10","K5"
"TDT4305","13:15","2017-01-17","K5"
"TDT4305","13:15","2017-01-24","K5"
"TDT4305","13:15","2017-01-31","K5"
"TDT4305","13:15","2017-02-07","K5"
"TDT4305","13:15","2017-02-14","K5"
"TDT4305","13:15","2017-02-21","K5"
"TDT4305","13:15","2017-02-28","K5"
"TDT4305","13:15","2017-03-07","K5"
"TDT4305","13:15","2017-03-14","K5"
"TDT4305","13:15","2017-03-21","K5"
"TDT4305","13:15","2017-03-28","K5"
"TDT4305","13:15","2017-04-04","K5"
"TDT4305","13:15","2017-04-18","K5"
"TDT4856","08:15","2017-01-12","H3 Rom 511"
"TDT4856","08:15","2017-02-02","H3 Rom 511"
"TDT4856","08:15","2017-02-09","H3 Rom 511"
"TDT4856","08:15","2017-02-16","H3 Rom 511"
"TDT4856","08:15","2017-02-23","H3 Rom 511"
"TDT4856","08:15","2017-03-02","H3 Rom 511"
"TDT4856","08:15","2017-03-09","H3 Rom 511"
"TDT4856","08:15","2017-03-16","H3 Rom 511"
"TDT4856","08:15","2017-03-23","H3 Rom 511"
"TDT4856","08:15","2017-03-30","H3 Rom 511"
"TDT4856","08:15","2017-04-06","H3 Rom 511"
"TDT4856","08:15","2017-04-20","H3 Rom 511"
"TDT4856","08:15","2017-04-27","H3 Rom 511"
"TDT4856","08:15","2017-05-04","H3 Rom 511"
"TDT4856","08:15","2017-01-19",""
"TDT4856","08:15","2017-01-26",""
